Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-20,34.10794560695028,34.66142418814157,33.93498705548672,34.41495132446289,216461,0.0,0
2015-07-21,34.527381784588975,34.59224289982082,33.59771459686162,33.861480712890625,160712,0.0,0
2015-07-22,33.424743237979285,33.7922850184259,33.24313152499434,33.295021057128906,177282,0.0,0
2015-07-23,33.532855844290765,33.627981738471526,33.052888223539654,33.104774475097656,156336,0.0,0
2015-07-24,32.91451687890333,33.37718794754428,32.53832508891614,33.23881912231445,288230,0.0,0
2015-07-27,33.10477281304533,33.15666236097144,32.32644938799228,32.36536407470703,224436,0.0,0
2015-07-28,32.637776427133936,32.71128413757775,32.19672356652561,32.43022155761719,313538,0.0,0
2015-07-29,32.71561534419306,33.23449766870658,32.71561534419306,33.065860748291016,168129,0.0,0
2015-07-30,33.24746809179466,33.277736171370385,31.941612417133346,32.244293212890625,158967,0.0,0
2015-07-31,32.20969134846861,33.394477678968,32.14915520591432,33.286376953125,403502,0.0,0
2015-08-03,34.62683095634496,36.37806102199863,34.510080305917654,36.32184982299805,719811,0.0,0
2015-08-04,36.28725679331789,36.65912361494736,35.63000572425933,36.32184982299805,380184,0.0,0
2015-08-05,36.48615575205468,36.97909479734809,36.166178527682476,36.54669189453125,258442,0.0,0
2015-08-06,36.52507591234127,37.454742868769934,36.4472432532223,36.72830581665039,383164,0.0,0
2015-08-07,36.75425103349248,36.75425103349248,35.794315949252685,36.22671890258789,197436,0.0,0
2015-08-10,36.624537176640864,36.75858436603293,36.13592291562031,36.25267028808594,107790,0.0,0
2015-08-11,36.23536784182963,36.282932429344655,35.30570085718048,35.340293884277344,121763,0.0,0
2015-08-12,34.64844615141826,35.62135275959072,34.41927312266215,35.2105712890625,273342,0.0,0
2015-08-13,36.14889086154882,36.58129387017733,35.52623277242551,36.317527770996094,296222,0.0,0
2015-08-14,36.27860530053281,37.14341113225482,36.071050449371654,36.20941925048828,210442,0.0,0
2015-08-17,36.54669950709078,36.598589053867265,34.436574089442345,34.78681945800781,261294,0.0,0
2015-08-18,34.808441631207565,35.39218502361332,34.4495463481012,35.32732391357422,175079,0.0,0
2015-08-19,35.34461454645422,35.733777842940064,34.55331969240097,34.734928131103516,211975,0.0,0
2015-08-20,34.639803137052034,34.994373450180746,33.19557546232673,33.299354553222656,310137,0.0,0
2015-08-21,32.205373746825934,33.38150702084397,32.01511538973249,33.05288314819336,571248,0.0,0
2015-08-24,31.124367409837486,31.72972893211522,29.662843251550996,31.38813018798828,985831,0.0,0
2015-08-25,32.075650449405735,33.51987469577582,31.677840533528396,33.39015579223633,450689,0.0,0
2015-08-26,32.87127636042828,33.76202883120539,32.25726485945618,32.953433990478516,267243,0.0,0
2015-08-27,33.90039878157999,34.549003337481494,33.69284387214322,34.332801818847656,299801,0.0,0
2015-08-28,34.41495242678972,34.48413848876953,33.98254943633493,34.48413848876953,185068,0.0,0
2015-08-31,33.93930579857524,35.0246381004624,33.71445772157702,34.86897277832031,217151,0.0,0
2015-09-01,34.229025698960996,34.32847654919326,33.31233008074997,34.15983963012695,317051,0.0,0
2015-09-02,34.33279508810644,34.99869603082952,34.22469434998203,34.61817932128906,198635,0.0,0
2015-09-03,35.02464381901291,36.16618750178881,34.89924655020386,35.867828369140625,268212,0.0,0
2015-09-04,35.42677902879635,36.131594753186576,35.27976028873705,35.84621047973633,184629,0.0,0
2015-09-07,36.16618377115236,36.71533738477201,35.82458503252448,36.38238525390625,201045,0.0,0
2015-09-08,36.399685276541476,37.28611276085387,36.399685276541476,36.76722717285156,193659,0.0,0
2015-09-09,37.56284751953797,37.913092872625086,37.07855500127879,37.329349517822266,252704,0.0,0
2015-09-10,37.013693600870624,37.91309257092065,36.86235322104799,37.1131477355957,174109,0.0,0
2015-09-11,37.27313049115992,37.27313049115992,36.70235876708414,36.983421325683594,114981,0.0,0
2015-09-14,37.06990853959746,37.54987280732713,36.84505714492214,37.0742301940918,162961,0.0,0
2015-09-15,37.242864373381245,37.47204070480315,36.715335552919136,37.14341354370117,145287,0.0,0
2015-09-16,37.619053724113,38.133614250263435,37.28177997718068,37.70985794067383,222497,0.0,0
2015-09-17,37.917418717803436,37.98660147976869,36.940187050375435,37.6147346496582,149402,0.0,0
2015-09-18,37.69689032293342,37.939034925749695,37.337995073064455,37.580142974853516,225654,0.0,0
2015-09-21,37.35962110539919,38.40603560853409,37.05693701592357,38.27199172973633,172050,0.0,0
2015-09-22,38.3109056028609,38.3109056028609,37.087204306329525,37.26016616821289,236512,0.0,0
2015-09-23,37.27313421462255,37.91309205353292,37.074229246859645,37.47636413574219,154703,0.0,0
2015-09-24,37.70553961983178,39.41353341929258,37.50663463919325,39.07625961303711,535243,0.0,0
2015-09-25,39.634060036933164,40.57669539739525,38.96815902990348,40.34320068359375,382555,0.0,0
2015-09-28,40.20915804861904,41.303137219675634,39.85026603011526,39.96268844604492,552070,0.0,0
2015-09-29,39.512979181703976,40.60696138307094,38.82113514253883,39.90646743774414,371543,0.0,0
2015-09-30,40.645879737388874,41.38528843035186,40.15294060874688,41.08692932128906,270320,0.0,0
2015-10-01,41.53230594224616,41.579870532124346,40.09672823612885,40.22212219238281,211548,0.0,0
2015-10-02,40.98315247911548,42.30630449583572,40.79289411891729,41.33772277832031,398698,0.0,0
2015-10-05,41.891197997862065,42.678171261006334,41.43717686468623,42.38846206665039,317557,0.0,0
2015-10-06,42.47494956210954,42.8943777149998,41.817695132702944,42.4576530456543,264251,0.0,0
2015-10-07,42.46196868038621,42.496561708392186,41.09557706387726,41.39393615722656,284902,0.0,0
2015-10-08,41.44582593215746,41.59716631886451,41.02207284937772,41.177738189697266,213906,0.0,0
2015-10-09,41.39393823129716,41.53662870576916,38.237395195504426,39.089229583740234,670852,0.0,0
2015-10-12,39.352997677405575,40.135646046239025,37.37691611323904,40.00160217285156,759599,0.0,0
2015-10-13,39.348665295498,39.348665295498,38.05145654949257,38.652496337890625,301003,0.0,0
2015-10-14,38.4838663590401,38.48819131268053,36.96613093060596,37.51095962524414,355688,0.0,0
2015-10-15,37.98660171522183,39.335700221122465,37.51528404330748,38.838436126708984,311822,0.0,0
2015-10-16,39.011398500570536,40.03186982651071,38.70439277185584,39.91511917114258,374349,0.0,0
2015-10-19,39.8718810932971,40.38211677625076,39.694597574942925,40.2653694152832,143946,0.0,0
2015-10-20,40.21347308637955,40.72803363638187,39.6340547350934,39.94970703125,140325,0.0,0
2015-10-21,40.083759037810594,40.507515453223476,39.53893360238825,39.867557525634766,296175,0.0,0
2015-10-22,40.04051131993332,40.57236838417096,39.54324728242079,40.55074691772461,241428,0.0,0
2015-10-23,40.974510373060575,41.38961686903029,40.55075396941908,41.277191162109375,225880,0.0,0
2015-10-26,41.29448529745787,42.65223041400095,41.29448529745787,42.12037658691406,272749,0.0,0
2015-10-27,42.116051199463364,42.116051199463364,40.81884225060293,40.83181381225586,180035,0.0,0
2015-10-28,40.77560772925028,41.242600502226004,40.403740853324905,40.8404655456543,193215,0.0,0
2015-10-29,41.18638378290091,41.2469199360918,40.61128702861451,41.022071838378906,115824,0.0,0
2015-10-30,41.022074865934506,41.078286069768055,40.152943889587974,40.568050384521484,193621,0.0,0
2015-11-02,40.645877253904615,41.24691708980518,40.45994385365657,41.22097396850586,187638,0.0,0
2015-11-03,41.208002000639354,41.208002000639354,40.29130656910755,40.44697189331055,166351,0.0,0
2015-11-04,40.22212322102024,40.43400305370448,38.61790858211706,39.132469177246094,710472,0.0,0
2015-11-05,39.149758265408494,39.37460631786066,38.44061778594178,38.747623443603516,279898,0.0,0
2015-11-06,38.829790181027136,39.262193175029786,38.53575601314641,39.18436050415039,240142,0.0,0
2015-11-09,39.39190951332898,39.668647147444084,38.83410929172964,38.9984245300293,215880,0.0,0
2015-11-10,38.9162642771415,40.096725745096066,38.9162642771415,39.94970703125,198401,0.0,0
2015-11-11,40.036188413700955,40.97882699683076,39.91511611294584,40.45561981201172,328392,0.0,0
2015-11-12,40.5723710071762,40.5723710071762,38.61358610310452,38.678443908691406,412484,0.0,0
2015-11-13,38.59629031742403,38.59629031742403,36.12294478250759,37.372589111328125,1215888,0.0,0
2015-11-16,36.7239796381386,37.49798125050018,36.34778791512201,36.91423797607422,327587,0.0,0
2015-11-17,37.10017952390137,37.368267278370595,36.17051239395206,36.832088470458984,353252,0.0,0
2015-11-18,36.58128762787713,36.58128762787713,35.457040657081265,36.196449279785156,391742,0.0,0
2015-11-19,36.33049088123496,36.7801903014641,36.053753284012764,36.633174896240234,300539,0.0,0
2015-11-20,36.715335817138175,38.00389475190899,36.711010863955366,37.402854919433594,382313,0.0,0
2015-11-23,37.502313362201676,37.532581440017296,36.754254726225646,37.082881927490234,198377,0.0,0
2015-11-24,37.01369543578813,37.30772960215121,36.429952056692116,36.75857925415039,211502,0.0,0
2015-11-25,36.63751207901092,36.840738742487936,36.28726336328779,36.52941131591797,168753,0.0,0
2015-11-26,36.49481853426773,37.02667244496581,36.40833594380668,36.74561309814453,208511,0.0,0
2015-11-27,36.69803544559232,36.93585506208354,36.490480601281185,36.80181121826172,141747,0.0,0
2015-11-30,36.81479299209346,37.10018056983326,36.62021295197869,36.624534606933594,158565,0.0,0
2015-12-01,36.615880540225014,36.74560273986223,35.612705866477995,35.638648986816406,282768,0.0,0
2015-12-02,35.58676281766316,36.47318685372374,35.58676281766316,36.239688873291016,201841,0.0,0
2015-12-03,36.23537264302944,36.408331203485545,35.33597361317619,35.62568283081055,211142,0.0,0
2015-12-04,35.729453206973425,35.876471919827104,35.201924399247794,35.638648986816406,174994,0.0,0
2015-12-07,35.75971982211614,36.81045903961728,35.68621211817315,36.20941925048828,222325,0.0,0
2015-12-08,36.23536738050199,36.84072885212676,35.91106517828619,36.06673049926758,242796,0.0,0
2015-12-09,36.0624072725139,36.25698728356897,35.39218136959489,35.798641204833984,212122,0.0,0
2015-12-10,35.27976028873705,35.99322592082245,35.02464409427355,35.84621047973633,190760,0.0,0
2015-12-11,35.8894453889543,36.114293474782876,34.72195872601115,35.197601318359375,219721,0.0,0
2015-12-14,34.98140244963939,35.12409622768028,33.11342167019992,33.17395782470703,408463,0.0,0
2015-12-15,33.38150893217592,34.42360170359425,30.8043875521392,33.493934631347656,1482004,0.0,0
2015-12-16,33.45069551484726,34.07335687508608,33.195576035704356,33.73175811767578,512144,0.0,0
2015-12-17,34.319822267167474,34.838704471522554,34.08199933243738,34.56629180908203,231270,0.0,0
2015-12-18,34.445220774934796,34.46251398993643,33.82688442098566,33.973899841308594,242237,0.0,0
2015-12-21,33.8831031489643,34.71331621044305,33.822566986083984,33.822566986083984,184901,0.0,0
2015-12-22,33.99120083620148,34.120923058623525,33.20855244478176,33.398807525634766,117828,0.0,0
2015-12-23,33.57608622028236,34.03875719649761,33.295023672344726,33.88741683959961,107070,0.0,0
2015-12-25,33.88741683959961,33.88741683959961,33.88741683959961,33.88741683959961,0,0.0,0
2015-12-28,33.90039162710818,34.10362153956928,33.67554024775742,33.69283676147461,62921,0.0,0
2015-12-29,33.93931337198075,34.592242880054314,33.93931337198075,34.419281005859375,104082,0.0,0
2015-12-30,34.50575360784618,34.56628975145165,33.805259704589844,33.805259704589844,59376,0.0,0
2016-01-04,33.66689996322352,33.66689996322352,33.00099890542879,33.12639617919922,198857,0.0,0
2016-01-05,33.43339799312303,33.49393414588279,32.73290398393779,33.21287155151367,234958,0.0,0
2016-01-06,33.22152079927354,33.230167407079264,32.35238991050693,32.58588790893555,148125,0.0,0
2016-01-07,31.595684383820327,32.71128482044461,30.484408900539705,32.412925720214844,496157,0.0,0
2016-01-08,32.51670277385443,33.35124065714774,32.33076936051013,32.828033447265625,239646,0.0,0
2016-01-11,33.79229792324773,35.4743454693725,33.51556024412517,34.419281005859375,582832,0.0,0
2016-01-12,34.462512291664964,35.392179253394175,34.13821009331564,34.886268615722656,233741,0.0,0
2016-01-13,35.335973752944376,35.89809567459627,35.06788270482009,35.73378372192383,343849,0.0,0
2016-01-14,35.33597654544774,35.630010741185146,33.99120284277837,34.267940521240234,328557,0.0,0
2016-01-15,34.376035839778666,34.66574503560572,32.17510632360671,32.672367095947266,308971,0.0,0
2016-01-18,32.356712663702666,32.94910257781216,31.56541449488567,32.16645431518555,252540,0.0,0
2016-01-19,33.46798635307634,33.46798635307634,32.17077760527472,32.39130401611328,232075,0.0,0
2016-01-20,31.25841266644019,31.79459145244553,30.78709169001262,31.072479248046875,243980,0.0,0
2016-01-21,30.886542914775763,31.47893614513951,30.484408038479465,30.916810989379883,416738,0.0,0
2016-01-22,31.517852606513333,32.529677284207374,31.26273643458673,32.41725158691406,271536,0.0,0
2016-01-25,32.784793994428924,32.81073711770223,31.716758100038547,32.29185485839844,166600,0.0,0
2016-01-26,31.539476508018716,32.84533214265217,31.357864737157968,32.646427154541016,241064,0.0,0
2016-01-27,32.71561239764929,32.763173692352936,32.079979463036054,32.55562210083008,133984,0.0,0
2016-01-28,32.21834555268905,32.464815108537366,31.14165980437601,31.297325134277344,233710,0.0,0
2016-01-29,31.824860778274495,32.646427154541016,31.392457769605077,32.646427154541016,259998,0.0,0
2016-02-01,32.74587825679912,32.78046798706055,32.29185382027464,32.78046798706055,161257,0.0,0
2016-02-02,32.676688683131495,33.684188283131036,32.590209418321685,33.44636535644531,271645,0.0,0
2016-02-03,33.173958519654235,33.381510111177086,32.21402333668511,32.55562210083008,201646,0.0,0
2016-02-04,33.1220685133799,33.135040075298726,31.340570298437008,31.83350944519043,309257,0.0,0
2016-02-05,31.876751129052597,32.361040399605585,31.271386241888123,31.383811950683594,164162,0.0,0
2016-02-08,31.2540873599472,31.6216292389547,30.052007584406613,30.138486862182617,355349,0.0,0
2016-02-09,29.883369043738842,30.008766298914495,28.71155740961536,28.949377059936523,485299,0.0,0
2016-02-10,29.035860967578735,31.184904320875127,28.711558730336172,30.68331527709961,379073,0.0,0
2016-02-11,30.614131578715845,30.61845323315301,29.273679733276364,29.273679733276367,271307,0.0,0
2016-02-12,29.437995186413087,30.389280407191904,29.437995186413087,30.30280113220215,320299,0.0,0
2016-02-15,31.36218749406743,31.63892513631281,30.869248362632035,31.111392974853516,281688,0.0,0
2016-02-16,31.133013524547714,31.470287309894662,29.489880935607456,30.22496795654297,253117,0.0,0
2016-02-17,30.216321146871074,31.27571050060426,30.216321146871074,31.081127166748047,209743,0.0,0
2016-02-18,31.444346450689494,32.1015975541845,31.072479609576185,31.803241729736328,204550,0.0,0
2016-02-19,31.924313994500782,32.53400050354886,31.565418715976556,31.846481323242188,180983,0.0,0
2016-02-22,32.86262127978601,33.29069923853411,32.00214040946179,32.17510223388672,252958,0.0,0
