Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-10-06,18.735917721154554,19.44932365406347,18.735917721154554,19.096223831176758,10984457,0.0,0
2015-10-07,19.42050178439444,19.730363914853914,18.771949623189133,19.0241641998291,1556710,0.0,0
2015-10-08,18.984525559518982,19.08541218963779,18.541349276421766,18.72150230407715,694888,0.0,0
2015-10-09,18.782760203216494,19.02416466678922,18.631430903734493,18.880043029785156,357981,0.0,0
2015-10-12,19.042179632600053,19.233142828285335,18.61341580541781,18.735919952392578,281900,0.0,0
2015-10-13,18.72150395810186,18.822390597133897,18.195457400742548,18.519733428955078,163417,0.0,0
2015-10-14,18.44046517586089,18.671060845790784,18.06214406897849,18.19185447692871,285165,0.0,0
2015-10-15,18.108985537291087,18.375612678963414,18.022512835557606,18.1594295501709,230048,0.0,0
2015-10-16,18.2603148270129,18.46568921170343,18.01530654800335,18.1594295501709,132069,0.0,0
2015-10-19,18.245898588157228,18.555762018476216,17.654996871948242,17.654996871948242,249995,0.0,0
2015-10-20,17.64058793806312,17.835153579711914,17.5469089482649,17.835153579711914,80401,0.0,0
2015-10-21,18.022510897570434,18.433259622783083,17.691028578013373,18.087366104125977,134430,0.0,0
2015-10-22,18.159430657487135,18.74312624038626,18.015307646531326,18.735919952392578,143178,0.0,0
2015-10-23,18.88724699488589,19.81683748577713,18.854820762116915,19.63668441772461,471771,0.0,0
2015-10-26,19.701537594738713,19.809629149500132,19.463735624480115,19.535797119140625,163051,0.0,0
2015-10-27,20.02581442386957,20.159127300855015,19.33042351569823,19.50337028503418,392687,0.0,0
2015-10-28,19.45652931643936,20.32126450250903,19.218727346439007,20.16993522644043,344041,0.0,0
2015-10-29,20.533844702131944,20.566272305254934,19.849262580405977,20.19515609741211,302628,0.0,0
2015-10-30,20.389721308196634,20.53024046076523,19.98257504923377,20.173538208007812,121395,0.0,0
2015-11-02,20.08706471131532,20.67436402853046,19.701537301252152,20.249202728271484,231561,0.0,0
2015-11-03,20.537449301389618,20.65995343992012,20.281632280312596,20.321266174316406,201489,0.0,0
2015-11-04,20.465386445844192,20.465386445844192,19.910514715447107,20.162729263305664,215349,0.0,0
2015-11-05,20.187953009007764,20.429358842604106,19.651097618812468,20.281633377075195,252789,0.0,0
2015-11-06,20.4365640733058,20.461785392374896,19.946547518033938,20.159128189086914,65312,0.0,0
2015-11-09,20.17714383456306,20.249205337435413,19.827646439030406,20.072654724121094,69902,0.0,0
2015-11-10,20.033018930621722,20.306852340698242,19.96456126533195,20.306852340698242,102146,0.0,0
2015-11-11,20.393323648668243,20.465385139808916,20.202361865435297,20.310453414916992,27916,0.0,0
2015-11-12,22.057939546310994,22.057939546310994,20.717600434871652,21.542701721191406,732175,0.0,0
2015-11-13,21.76248861347267,22.713696481111263,21.128349118741163,22.338977813720703,695465,0.0,0
2015-11-16,22.5551629240509,23.131652175515548,21.89219959763716,22.483102798461914,455589,0.0,0
2015-11-17,22.79656606502114,22.980321562820492,21.87057954050302,21.95705223083496,324271,0.0,0
2015-11-18,22.05433566977257,22.670458760248657,21.546304132535656,22.338977813720703,192998,0.0,0
2015-11-19,22.70649187398557,22.976721464302738,22.519132526430614,22.843408584594727,339041,0.0,0
2015-11-20,23.0848114743363,23.81623240981957,22.555161073078107,23.14606285095215,319452,0.0,0
2015-11-23,23.708143398027005,23.809028670108546,22.926278416018818,23.05959129333496,248333,0.0,0
2015-11-24,23.142464325202273,23.412693927206927,23.016356352924802,23.13165283203125,234676,0.0,0
2015-11-25,23.326216012222158,24.504418491944513,23.106429072553276,23.99638557434082,366966,0.0,0
2015-11-26,24.104480847415328,25.58173544292762,23.89189879950876,25.098926544189453,458053,0.0,0
2015-11-27,25.07730475676934,25.689826794354587,24.5008155293907,24.933181762695312,270874,0.0,0
2015-11-30,25.192602730799138,25.340329556431147,24.17293577250021,25.030466079711914,326015,0.0,0
2015-12-01,25.199811962660885,25.199811962660885,24.536847244794576,24.731412887573242,180361,0.0,0
2015-12-02,24.933182414907954,25.61776459297907,24.82509222821307,25.149368286132812,237920,0.0,0
2015-12-03,25.307899825823483,25.50246545070469,24.42875480651856,24.428754806518555,210223,0.0,0
2015-12-04,24.637731682239544,24.980024148177645,24.151318966345997,24.500816345214844,260586,0.0,0
2015-12-07,25.113335813371602,25.42319930079042,24.771046094182655,24.7890625,177634,0.0,0
2015-12-08,24.875535042717647,25.221428590662338,24.42875622023712,24.500816345214844,178144,0.0,0
2015-12-09,24.515228919993902,24.70619072521068,23.996387223618083,24.500816345214844,278215,0.0,0
2015-12-10,24.50081483969273,24.544052561373036,24.183746460789322,24.284631729125977,195228,0.0,0
2015-12-11,24.50081811636144,24.580085908917688,24.183749695054217,24.21257209777832,303199,0.0,0
2015-12-14,24.40353538653912,24.500816832083935,23.09562237575442,23.76939582824707,295837,0.0,0
2015-12-15,24.050434227003343,24.493611977339295,23.942341288213807,24.15131950378418,219207,0.0,0
2015-12-16,24.29904385710528,24.500814390075885,24.068448176876778,24.309852600097656,137213,0.0,0
2015-12-17,24.500816500427934,25.16017736892967,24.453977693787444,24.7890625,256949,0.0,0
2015-12-18,24.720605534656396,25.26106476759787,24.53324479450938,24.612512588500977,1462933,0.0,0
2015-12-21,24.554862813406917,25.041275529300464,24.43956496409202,24.500816345214844,173697,0.0,0
2015-12-22,24.60890767047082,24.753027910990816,23.859470324530356,23.906309127807617,121414,0.0,0
2015-12-23,24.270217781554752,24.623316200747926,24.154919945850438,24.407133102416992,85255,0.0,0
2015-12-25,24.407133102416992,24.407133102416992,24.407133102416992,24.407133102416992,0,0.0,0
2015-12-28,24.508019911681178,24.778249488877645,24.219776678688728,24.3422794342041,62254,0.0,0
2015-12-29,24.493610338204483,24.688173216737127,24.396326150020723,24.540449142456055,87800,0.0,0
2015-12-30,24.558464099045672,24.86472372183602,24.22698041131807,24.237789154052734,85342,0.0,0
2016-01-04,24.14050971182324,24.594496186548458,23.35143844009661,23.44151496887207,202131,0.0,0
2016-01-05,23.636080852573052,23.7802038499319,22.59119393232706,23.17128562927246,250116,0.0,0
2016-01-06,23.070398000565543,23.250551041643103,22.652443000243952,22.958703994750977,153020,0.0,0
2016-01-07,21.697635183173848,22.493911385731455,21.481450684536306,22.194856643676758,296539,0.0,0
2016-01-08,22.299344935452794,22.461482959898827,21.567923971734697,21.6832218170166,262966,0.0,0
2016-01-11,21.632778015441485,22.158824577992032,21.625571728692467,21.812931060791016,212399,0.0,0
2016-01-12,21.895803679691223,22.38582023628504,21.751680677942876,22.212873458862305,190396,0.0,0
2016-01-13,22.436262461500732,23.355042800969702,22.411041142827923,23.326217651367188,217879,0.0,0
2016-01-14,23.0776092550377,23.84866417099793,22.789363244863655,23.419898986816406,397257,0.0,0
2016-01-15,23.553212302517938,23.553212302517938,21.99668858319314,22.501117706298828,295406,0.0,0
2016-01-18,22.411039291017424,22.688475147952737,21.73366345037613,21.985877990722656,207734,0.0,0
2016-01-19,22.771346930403272,23.210919459691,22.266917815466034,22.436262130737305,292613,0.0,0
2016-01-20,21.740868919168545,21.84535801222415,21.25805871705704,21.312105178833008,332363,0.0,0
2016-01-21,21.193204472691853,22.45427580963966,21.171585612110484,22.158824920654297,273959,0.0,0
2016-01-22,22.771346474722897,23.059591088436605,22.22368102143748,22.227283477783203,315749,0.0,0
2016-01-25,22.511925346230004,22.511925346230004,21.553511158895628,21.95345115661621,161884,0.0,0
2016-01-26,21.65439456164567,21.9606555501264,21.297692317027764,21.67241096496582,217640,0.0,0
2016-01-27,21.452625214795123,21.452625214795123,20.739219312008437,21.027463912963867,186668,0.0,0
2016-01-28,21.10312743355139,21.57873135906389,21.10312743355139,21.286884307861328,317522,0.0,0
2016-01-29,21.596748904991735,22.08676546096994,21.279680500677795,21.906612396240234,361154,0.0,0
2016-02-01,21.834550838747763,22.418247756566362,21.834550838747763,22.302949905395508,266144,0.0,0
2016-02-02,22.133604239267743,22.133604239267743,21.113937297809336,21.20401382446289,242613,0.0,0
2016-02-03,21.11033709783287,21.322917778434782,20.587892912510323,20.84370994567871,230740,0.0,0
2016-02-04,21.258061557578728,21.265267845075673,19.953753758724904,20.321266174316406,362360,0.0,0
2016-02-05,20.42935675508547,21.416594728875896,20.418546637130678,20.580684661865234,276822,0.0,0
2016-02-08,20.551858744164857,20.551858744164857,19.305200060825594,19.42049789428711,330255,0.0,0
2016-02-09,19.301598500150565,19.37726245454633,17.74867864731737,18.54495620727539,525705,0.0,0
2016-02-10,18.707090448552403,19.294389726053286,18.519732502137735,18.617013931274414,294640,0.0,0
2016-02-11,18.451278783209723,18.627829412681866,17.658604927986435,18.361202239990234,299471,0.0,0
2016-02-12,18.523338193996995,18.710697547600933,18.21347470051582,18.541353225708008,188603,0.0,0
2016-02-15,19.096224197599142,19.4241027090324,18.7971694608022,18.9268798828125,234635,0.0,0
