Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-16,0.6001112733743249,0.6018690668571273,0.5965956864087203,0.5997596979141235,13212963,0.0,0
2015-02-17,0.5997596907969958,0.6015174842589389,0.5955409948701523,0.5980018973350525,24560232,0.0,0
2015-02-18,0.6001111969767596,0.6018689902357849,0.5885097530853736,0.5920253396034241,21180988,0.0,0
2015-02-19,0.59202538662021,0.5958925488608222,0.5899160177782214,0.5927284955978394,12518049,0.0,0
2015-02-20,0.5892128744944801,0.5941347208695188,0.5878066566210964,0.5913222432136536,14310528,0.0,0
2015-02-23,0.5965956551331074,0.6299937714646089,0.5906191240776081,0.628235936164856,66616908,0.0,0
2015-02-24,0.632806205026416,0.6465170185683548,0.6233141291337508,0.6454623341560364,40749582,0.0,0
2015-02-25,0.6468685121006102,0.6496809895409691,0.6377279708967175,0.6433529257774353,18084791,0.0,0
2015-02-26,0.6415951849340761,0.645462305059452,0.6324546429848271,0.6384311318397522,15124793,0.0,0
2015-02-27,0.6398374116949971,0.6405405206571976,0.6296421850612426,0.6363217830657959,12929098,0.0,0
2015-03-02,0.6394857640583049,0.6503840984237852,0.63597017773513,0.6433529257774353,17482714,0.0,0
2015-03-03,0.644407563085112,0.644407563085112,0.6275327404846098,0.6285874247550964,16363993,0.0,0
2015-03-04,0.6321031253945005,0.6338609188602549,0.624368842527002,0.6310484409332275,9854842,0.0,0
2015-03-05,0.6328061224422346,0.6398373369703837,0.6289390026472113,0.6359701752662659,9166993,0.0,0
2015-03-06,0.6380796309560532,0.643704544674016,0.633509359747702,0.6356186866760254,13462240,0.0,0
2015-03-09,0.6331577828041436,0.6391342719505427,0.6264781427742032,0.628235936164856,16376687,0.0,0
2015-03-10,0.6285875116066265,0.6377280540016607,0.6264781427742032,0.628235936164856,15165009,0.0,0
2015-03-11,0.6306968515030489,0.6458138823509216,0.6282359073417616,0.6458138823509216,22306438,0.0,0
2015-03-12,0.6503840908033129,0.6570636879754433,0.6486262976623213,0.6556574702262878,28648798,0.0,0
2015-03-13,0.6633918696486698,0.6802666951851857,0.6626887606490446,0.669719934463501,30620437,0.0,0
2015-03-16,0.6725323598094874,0.6742901531257216,0.6630402842836427,0.6714776754379272,21041273,0.0,0
2015-03-17,0.6704229744777808,0.672180767750521,0.6588215304958754,0.6605793237686157,17650153,0.0,0
2015-03-18,0.6662042737007141,0.6711261199706576,0.6538997208895009,0.6662042737007141,12720494,0.0,0
2015-03-19,0.6676105696544711,0.6749932765960693,0.666907418785567,0.6749932765960693,17496529,0.0,0
2015-03-20,0.675696348011126,0.6795634677898742,0.6690167089056791,0.6771025657653809,20401030,0.0,0
2015-03-23,0.6778057165092435,0.6883524760448914,0.674993238917918,0.6834306716918945,18241568,0.0,0
2015-03-24,0.6827275860358661,0.6862431726675453,0.6721807842317299,0.6746417284011841,21781761,0.0,0
2015-03-25,0.6735870926203514,0.6841338532761999,0.6718292991777101,0.679563581943512,16926507,0.0,0
2015-03-26,0.6756964094801183,0.6813213229179382,0.6658527585775608,0.6813213229179382,19988107,0.0,0
2015-03-27,0.683782239769905,0.683782239769905,0.6739385892604343,0.6785088181495667,7212314,0.0,0
2015-03-30,0.6785088452444792,0.6848369095324874,0.6771026273622988,0.6813213229179382,7406782,0.0,0
2015-03-31,0.6788604603688674,0.6820245136524523,0.6732355046930057,0.6802666783332825,10625062,0.0,0
2015-04-01,0.6763994762045288,0.6981961034725036,0.6763994762045288,0.692219614982605,29143599,0.0,0
2015-04-02,0.6967900051907574,0.7101492441654252,0.6915166246935808,0.6953837871551514,36414104,0.0,0
2015-04-07,0.703821207998998,0.7277271656140609,0.7017118390757386,0.7249147295951843,33709265,0.0,0
2015-04-08,0.7256177998778227,0.7354614936235336,0.7150710390334065,0.7333521246910095,33705035,0.0,0
2015-04-09,0.73827391453049,0.7481176080745432,0.7312427407782531,0.7361646294593811,21868045,0.0,0
2015-04-10,0.7628831047021123,0.7692111275370843,0.7368676948249542,0.743898868560791,53290444,0.0,0
2015-04-13,0.7558518346861888,0.7720235489823077,0.7502268796503833,0.7628830075263977,39136180,0.0,0
2015-04-14,0.7663987034930755,0.7699142904156866,0.7474144670564119,0.7614768147468567,32285459,0.0,0
2015-04-15,0.7614768055600066,0.7614768055600066,0.7530394138111736,0.7586643695831299,18265625,0.0,0
2015-04-16,0.7593674822121236,0.7593674822121236,0.7431957666146767,0.7488207221031189,22962695,0.0,0
2015-04-17,0.746008225277604,0.7523363318275657,0.7129617260218082,0.7263209223747253,37056314,0.0,0
2015-04-20,0.7270239879957848,0.7417894005775452,0.7242114685862653,0.7417894005775452,23389807,0.0,0
2015-04-21,0.7481175063853208,0.7544455283749051,0.728430205791449,0.7417894005775452,27010131,0.0,0
2015-04-22,0.7431957871336203,0.746711373933684,0.7354614626461999,0.7403832674026489,13806062,0.0,0
2015-04-23,0.7417893909687155,0.7481174966945194,0.7326489335062046,0.7389769554138184,16158479,0.0,0
2015-04-24,0.7438987890212067,0.7544455484972751,0.7375707668628432,0.7523362636566162,19060657,0.0,0
2015-04-27,0.7502269400206798,0.7516331579382407,0.7340552244232329,0.7488207221031189,16580614,0.0,0
2015-04-28,0.7481176122273888,0.7516331991230224,0.7382739186286926,0.7382739186286926,16212174,0.0,0
2015-04-29,0.74178947866278,0.746711367192999,0.7150710024598481,0.7171803712844849,19275212,0.0,0
2015-04-30,0.7171803159463535,0.7312426619346045,0.7150709472844771,0.7256177067756653,22639897,0.0,0
2015-05-04,0.724914717928521,0.7389770654329948,0.7228053490392095,0.7361646294593811,11629306,0.0,0
2015-05-05,0.7361646121317009,0.7417894839465312,0.7178835272789001,0.7178835272789001,21141882,0.0,0
2015-05-06,0.7192896907967765,0.724914646004111,0.7052273446875373,0.712258517742157,23372341,0.0,0
2015-05-07,0.7101492096788061,0.7354614683633095,0.6981961893202128,0.7347583174705505,30511228,0.0,0
2015-05-08,0.7396801997347275,0.7467113733291626,0.7298365064115981,0.7467113733291626,26567556,0.0,0
2015-05-11,0.7474143901879768,0.7509299767490247,0.7417894349266613,0.7495237588882446,18933862,0.0,0
2015-05-12,0.7446019003338044,0.7453049673039838,0.7228052317126489,0.7298364043235779,24715440,0.0,0
2015-05-13,0.734758313956473,0.734758313956473,0.7242115535247381,0.7263209223747253,16130885,0.0,0
2015-05-14,0.7228052761452642,0.7340551865415859,0.7228052761452642,0.7326489686965942,11824012,0.0,0
2015-05-15,0.737570751696951,0.7579611194041399,0.7249146238222649,0.756554901599884,41590267,0.0,0
2015-05-18,0.7579612219869196,0.7685080664917321,0.7544456350913833,0.7671017646789551,32198683,0.0,0
2015-05-19,0.7699141752535608,0.7734297616503181,0.7621798516534183,0.7685079574584961,17630748,0.0,0
2015-05-20,0.7699143582861643,0.7706174254417419,0.7628831838211207,0.7706174254417419,11990913,0.0,0
2015-05-21,0.7671016994499414,0.7804609788079212,0.7671016994499414,0.7790547609329224,24492170,0.0,0
2015-05-22,0.7783515697271102,0.7945232839965494,0.7783515697271102,0.7910076975822449,28795865,0.0,0
2015-05-25,0.7867890468509992,0.7867890468509992,0.7685080457778658,0.775539219379425,19284455,0.0,0
2015-05-26,0.7783516249263643,0.7846797312118051,0.7671017140754903,0.7762422561645508,16718319,0.0,0
2015-05-27,0.7790547452255625,0.79030457181693,0.7748360078674282,0.7896015048027039,15270728,0.0,0
2015-05-28,0.7867890738755864,0.8029607904782778,0.7804610509441089,0.7903046607971191,28753381,0.0,0
2015-05-29,0.7917108725243296,0.79944511258063,0.784679699481405,0.7973357439041138,30354958,0.0,0
2015-06-01,0.7994451309506287,0.8226480192890846,0.7994451309506287,0.8156168460845947,35607085,0.0,0
2015-06-02,0.8198357021901209,0.8296793125738028,0.8163201150790619,0.821945071220398,24556121,0.0,0
2015-06-03,0.8226481304189178,0.8275700193815055,0.8106951511202211,0.8128045201301575,20414878,0.0,0
2015-06-04,0.8106950229765869,0.8106950229765869,0.7938201573826515,0.7973357439041138,20827584,0.0,0
2015-06-05,0.7924140112256658,0.7987421178277044,0.7762422950002807,0.7846797704696655,17249838,0.0,0
2015-06-08,0.7853828382282736,0.7853828382282736,0.7713204908580301,0.7783516645431519,12832257,0.0,0
2015-06-09,0.7776484701500184,0.7811640567959368,0.7551487323797796,0.7678048610687256,16011490,0.0,0
2015-06-10,0.7642892980055692,0.7811640808993839,0.7614767783111336,0.7741329073905945,16047388,0.0,0
2015-06-11,0.7734298056147306,0.7917108894443046,0.7699142190181353,0.7790547609329224,17911914,0.0,0
2015-06-12,0.7790547263183635,0.780460944130882,0.7642892297414376,0.7713204026222229,13380463,0.0,0
2015-06-15,0.7621798723070026,0.7678048274578777,0.7516331128309343,0.7523362636566162,16791187,0.0,0
2015-06-16,0.7502269727951516,0.7607737333649028,0.736867692449212,0.7579612135887146,16372212,0.0,0
2015-06-17,0.7628830460601849,0.7804609790485817,0.7593674594625055,0.7727266550064087,16202935,0.0,0
2015-06-18,0.7727266248046062,0.7860859036445618,0.7621798654237852,0.7860859036445618,27938665,0.0,0
2015-06-19,0.7811640053312772,0.7938201331864118,0.7776484189169726,0.7910076975822449,24709560,0.0,0
2015-06-22,0.8195616753776511,0.8246475854928103,0.7999444573988921,0.8188350796699524,23341025,0.0363,0
2015-06-23,0.8217413405297103,0.8239209543332,0.8108429250606336,0.8137491345405579,13891141,0.0,0
2015-06-24,0.8137491959481069,0.8166554056473412,0.7977648693764919,0.8043038845062256,11785307,0.0,0
2015-06-25,0.7992179989814758,0.8086633107159209,0.7948585976846808,0.7992179989814758,13088819,0.0,0
2015-06-26,0.7970381373495575,0.828280276031946,0.7934053325402775,0.8253740668296814,20033075,0.0,0
2015-06-29,0.7832334070885603,0.8064834265640443,0.769428783811276,0.7817803025245667,23768638,0.0,0
2015-06-30,0.7774211168289186,0.7948585476935723,0.7716086110030637,0.7774211168289185,15479480,0.0,0
2015-07-01,0.7875928601761671,0.8079365852741588,0.7832334595791324,0.803577184677124,14426912,0.0,0
2015-07-02,0.801397681779144,0.8064835921035081,0.7825070587310331,0.7839601635932922,20803041,0.0,0
2015-07-03,0.7825069972705863,0.7919523080527787,0.7665225852024572,0.7759678959846497,12829228,0.0,0
2015-07-06,0.7541710198848304,0.7628897344658225,0.7469054099651865,0.7512648105621338,18719369,0.0,0
2015-07-07,0.756350806707653,0.7679758185541118,0.7352804835625603,0.7367336750030518,15146989,0.0,0
2015-07-08,0.7374601244996422,0.7708819658969563,0.7352804241280076,0.7701553702354431,14877940,0.0,0
2015-07-09,0.7730617453702345,0.7977648744216032,0.7679758350579543,0.7934054732322693,14711880,0.0,0
2015-07-10,0.8050304184217946,0.8231944441795349,0.797038212443226,0.8231944441795349,21865923,0.0,0
2015-07-13,0.8231944775115934,0.8304600881088822,0.8072100649072298,0.8202881813049316,15958182,0.0,0
2015-07-14,0.8195615559423927,0.8282802700996399,0.8144756465684065,0.8282802700996399,11504335,0.0,0
2015-07-15,0.8290070457728618,0.8442647772090033,0.8290070457728618,0.836272656917572,13811284,0.0,0
2015-07-16,0.8413585770347393,0.8515304847216113,0.8384523671887288,0.8464444875717163,13934085,0.0,0
2015-07-17,0.8500772931856883,0.8529835896446165,0.8290070552698183,0.8464444875717163,17532016,0.0,0
2015-07-20,0.8537098973531444,0.8646083982363023,0.8508036881929006,0.8595224022865295,11986222,0.0,0
2015-07-21,0.8631553752299774,0.8646085667061526,0.8399054375790609,0.8413585424423218,11440510,0.0,0
2015-07-22,0.8399053240153717,0.8566162442156718,0.8362725190419543,0.8478975296020508,9192283,0.0,0
2015-07-23,0.8544366223661053,0.8551632180726682,0.8406319102317857,0.8457179069519043,7175091,0.0,0
2015-07-24,0.8442646537722899,0.8537099642020338,0.8348194299554501,0.8377256393432617,13203014,0.0,0
2015-07-27,0.8326397334848957,0.8399053436011574,0.824647527711846,0.8268272280693054,19557954,0.0,0
2015-07-28,0.8290069245669227,0.8384522349966667,0.8275538198730169,0.8377256393432617,11602494,0.0,0
2015-07-29,0.8391786993500445,0.8471709046602895,0.8275537758049331,0.8369989991188049,12704726,0.0,0
2015-07-30,0.8435382231721462,0.8478976242721471,0.8268273011060256,0.8355460166931152,13198849,0.0,0
2015-07-31,0.8406318215791119,0.8471709224098347,0.8348194029912267,0.8442646265029907,14621051,0.0,0
2015-08-03,0.8435381610321758,0.8602490818672719,0.8435381610321758,0.8544365763664246,14505401,0.0,0
2015-08-04,0.8529835743925344,0.8602491854905628,0.8449913675395366,0.8471710681915283,11632728,0.0,0
2015-08-05,0.8486240939245497,0.8602491052421212,0.8464443934758915,0.8587960004806519,11240802,0.0,0
2015-08-06,0.8580693845832532,0.8646084857752114,0.8529834747314453,0.8529834747314453,10160478,0.0,0
2015-08-07,0.8515303900603967,0.8617022100035905,0.8486240939245497,0.8587960004806519,14961207,0.0,0
2015-08-10,0.8602491252312452,0.8704209454107958,0.8573428290278662,0.8646085262298584,8377365,0.0,0
2015-08-11,0.8646085397395078,0.8675147493753865,0.8558897376060485,0.8558897376060486,8654008,0.0,0
2015-08-12,0.8500772447311178,0.8515304361842087,0.8304601128564334,0.8326398134231567,13086449,0.0,0
2015-08-13,0.8435381789812954,0.8537099988645384,0.8406318828625775,0.8522568941116333,8681002,0.0,0
2015-08-14,0.8515304199908496,0.8631553451041174,0.8515304199908496,0.8573428392410278,7641281,0.0,0
2015-08-17,0.8631553483086568,0.8646085397395078,0.8537100370726837,0.8558897376060486,6783825,0.0,0
2015-08-18,0.8544366674827418,0.8624288742253013,0.8529835626057988,0.8609756827354431,7185444,0.0,0
2015-08-19,0.8558896961744633,0.8631553065253608,0.8529834866792673,0.8537099957466125,7539682,0.0,0
2015-08-20,0.8500771347417346,0.8537099396785963,0.8340928103421239,0.8428115248680115,15443667,0.0,0
2015-08-21,0.8319131539963639,0.8399053599247424,0.8166553378105164,0.8166553378105164,13653613,0.0,0
2015-08-24,0.7948584836324235,0.8006709889898229,0.759256942451417,0.7788741588592529,21869828,0.0,0
2015-08-25,0.7861398943907407,0.8079367280006409,0.7796007923400201,0.8079367280006409,19600180,0.0,0
2015-08-26,0.797764867962182,0.8057569879273642,0.7781476493819323,0.7963116765022278,18760117,0.0,0
2015-08-27,0.8101163493281196,0.8202881693711775,0.8028507388365327,0.8195616602897644,14758438,0.0,0
2015-08-28,0.819561740571088,0.8217414412546615,0.8028508174809144,0.8079367280006409,14076326,0.0,0
2015-08-31,0.8050304216960541,0.8108429272847534,0.7875929049299566,0.7948585152626038,8551155,0.0,0
2015-09-01,0.7846866846084595,0.7934053995646816,0.769428868475391,0.7846866846084595,11289368,0.0,0
2015-09-02,0.7854132106741774,0.7955851171874915,0.7759678998449956,0.7919523119926453,10077265,0.0,0
2015-09-03,0.7948584522962845,0.809389671810459,0.785413142289491,0.8057568669319153,26880939,0.0,0
2015-09-04,0.7977648464865681,0.8035772657182633,0.791952340641962,0.7999444603919983,10356992,0.0,0
2015-09-07,0.80648346813247,0.816655287217606,0.8043037678676834,0.8122959733009338,8964879,0.0,0
2015-09-08,0.8152022075097729,0.8457178389242325,0.8144756984745595,0.8406318426132202,18158882,0.0,0
2015-09-09,0.8551632180726682,0.8551632180726682,0.8413585059383485,0.8457179069519043,11533892,0.0,0
2015-09-10,0.8399053793115556,0.8449912892865964,0.8311866641239274,0.8319131731987,10889588,0.0,0
2015-09-11,0.8340928905050635,0.8391788005828857,0.8268272799330575,0.8391788005828857,9990800,0.0,0
2015-09-14,0.840631947270387,0.842085138747541,0.8210148150708679,0.8239210247993469,12058752,0.0,0
2015-09-15,0.82464756715664,0.8268272676183596,0.8122960466907743,0.8210147619247437,12131587,0.0,0
2015-09-16,0.8268273011060256,0.8428116274511752,0.8268273011060256,0.8355460166931152,11744271,0.0,0
2015-09-17,0.836999166064293,0.8391788667302894,0.8268273451068653,0.836272656917572,8532167,0.0,0
2015-09-18,0.8333663494942192,0.8340929452442682,0.8115695163477354,0.8181086182594299,13855831,0.0,0
2015-09-21,0.8166553219387963,0.8333662425287791,0.8159288128949129,0.8268272280693054,7715985,0.0,0
2015-09-22,0.8210147523320758,0.821741348015129,0.8006710259485691,0.8013976216316223,19077393,0.0,0
2015-09-23,0.8035771666822091,0.8239208913246333,0.8028506576742406,0.8057568669319153,8773697,0.0,0
2015-09-24,0.8057569574042823,0.8108429540956319,0.7846867213880718,0.7977648377418518,22744279,0.0,0
2015-09-25,0.8086632235733426,0.8246475489175727,0.8035772270708499,0.8231944441795349,18458547,0.0,0
2015-09-28,0.8188349634218766,0.8290068688210239,0.8173818588256836,0.8173818588256836,9246186,0.0,0
2015-09-29,0.811569502427872,0.8130226072901311,0.7832335678557055,0.7839601635932922,17876809,0.0,0
2015-09-30,0.7963116009661396,0.807210016204521,0.7875928860980155,0.8064835071563721,10267990,0.0,0
2015-10-01,0.813022499127042,0.8399053252605053,0.8101162897891608,0.8290069103240967,24813613,0.0,0
2015-10-02,0.8355460963272056,0.8500773192282651,0.8282804848766758,0.8493508100509644,15955029,0.0,0
2015-10-05,0.8573428040532548,0.8595225044890662,0.8478975798529182,0.8522568941116333,13885893,0.0,0
2015-10-06,0.8508036938175509,0.879139623075295,0.8435380842560112,0.8755068182945251,28799711,0.0,0
2015-10-07,0.8798661718925719,0.8805927675267758,0.8602490425109863,0.8602490425109863,17475334,0.0,0
2015-10-08,0.8587960066830036,0.8798662424087524,0.8537100100617667,0.8798662424087524,22251355,0.0,0
2015-10-09,0.8820459289263557,0.8907646440331888,0.8675147082106647,0.8711475133895874,10689454,0.0,0
2015-10-12,0.876233384616926,0.8878583953212004,0.8675146698951721,0.8675146698951721,10697954,0.0,0
2015-10-13,0.8682412655440281,0.8776864893017344,0.8595224642093705,0.8675146698951721,12301676,0.0,0
2015-10-14,0.8638820019343223,0.8769601193982899,0.8609757054907088,0.8653351068496704,7064124,0.0,0
2015-10-15,0.8696944272741075,0.888585049254407,0.8667881311009563,0.886405348777771,11737463,0.0,0
2015-10-16,0.8900381114742704,0.9023896314340311,0.8871318154400938,0.893670916557312,9723319,0.0,0
2015-10-19,0.8965771159737166,0.9082021267548891,0.8936709065848756,0.9074755311012268,11605303,0.0,0
2015-10-20,0.907475692280537,0.9299991221896694,0.9002100809050645,0.9176476001739502,49963185,0.0,0
2015-10-21,0.9227333477408598,0.9227333477408598,0.8943974164165339,0.8980302214622498,23077847,0.0,0
2015-10-22,0.8943975703951222,0.9111084938049316,0.8893116597781158,0.9111084938049316,14305302,0.0,0
2015-10-23,0.914014574897173,0.9212801845271062,0.9096551744740535,0.9154676795005798,10071444,0.0,0
2015-10-26,0.9183741148973755,0.9191006240030464,0.8973037918005027,0.9038428068161011,9308374,0.0,0
2015-10-27,0.908202135099048,0.934358366290546,0.9052959256835061,0.9125615358352661,14860340,0.0,0
2015-10-28,0.9140147784136191,0.9191006889644321,0.894397558754469,0.9103819727897644,18189000,0.0,0
2015-10-29,0.911835014938842,0.9125616106587556,0.89076469180338,0.894397497177124,14606101,0.0,0
2015-10-30,0.8987566419767238,0.910381650502822,0.8943972421262151,0.9060222506523132,9305047,0.0,0
2015-11-02,0.9074756730466894,0.927819401789413,0.9023897625142379,0.9118350744247437,13661630,0.0,0
2015-11-03,0.9118350132688652,0.9161944143545387,0.8914912858905754,0.9038428068161011,11317560,0.0,0
2015-11-04,0.9045693750615553,0.9125615812715842,0.8856787530812559,0.886405348777771,15292646,0.0,0
2015-11-05,0.8827724781106047,0.8973036980609186,0.8733271678203199,0.8893114924430847,12768374,0.0,0
2015-11-06,0.8893115551877236,0.8951240609005263,0.8820459446999475,0.8878584504127502,8238287,0.0,0
2015-11-09,0.8834989884625657,0.887858389099345,0.8653349634974901,0.8704208731651306,15625309,0.0,0
2015-11-10,0.8704209196543549,0.8798662304632493,0.8595225040932246,0.8791397213935852,10831273,0.0,0
2015-11-11,0.8805927217408613,0.8856786310771443,0.8696943074718705,0.8784130215644836,10270134,0.0,0
2015-11-12,0.8718741488539401,0.8885850707620816,0.865335047265757,0.8827725648880005,25753162,0.0,0
2015-11-13,0.8878585274128412,0.9045694503065734,0.8805929162949504,0.9031163454055786,19732400,0.0,0
2015-11-16,0.9002098646325605,0.91546767950058,0.8878583455842537,0.9154676795005798,17702204,0.0,0
2015-11-17,0.9183739486357244,0.9314519762992858,0.914014548339273,0.9314519762992859,23198568,0.0,0
2015-11-18,0.9241864170939565,0.9314520269075378,0.920553612187166,0.9292724132537842,12814316,0.0,0
2015-11-19,0.9336317906525692,0.9532490077733495,0.9329052815895557,0.9517958164215088,23477169,0.0,0
2015-11-20,0.9430770518988516,0.9452567521993533,0.9249130270828414,0.9379911422729492,16305239,0.0,0
2015-11-23,0.9416239796119982,0.9474364850755531,0.9343583694357807,0.944530189037323,13590378,0.0,0
2015-11-24,0.9408974278690464,0.9430771283462382,0.9234599972773307,0.9278193116188049,12985476,0.0,0
2015-11-25,0.9314520413714442,0.9430770518988516,0.9270927273833431,0.9379911422729492,11875336,0.0,0
2015-11-26,0.9387177348853709,0.9408973485659456,0.9336317386629578,0.9394442439079285,10164805,0.0,0
2015-11-27,0.9401709539345408,0.9525224749498565,0.9387178490997236,0.9503427743911743,9796313,0.0,0
2015-11-30,0.9532490736195737,0.9721396963693142,0.9532490736195737,0.9663271903991699,23446579,0.0,0
2015-12-01,0.9677802952384779,0.9714131006432039,0.9634208941076414,0.9663271903991699,14199473,0.0,0
2015-12-02,0.9699600109783948,0.9728662207024765,0.9568818939941984,0.9656006097793579,9053187,0.0,0
2015-12-03,0.9656004912947355,0.9794052023224936,0.9532489715636178,0.9561551809310913,15026672,0.0,0
2015-12-04,0.9517958142967732,0.9772255369294278,0.9517958142967732,0.9706864356994629,9940690,0.0,0
2015-12-07,0.9735928210172491,0.9844912374531654,0.9685068240568231,0.9721397161483765,9408714,0.0,0
2015-12-08,0.9721398158062128,0.9764991308597208,0.9568819965866256,0.9583351016044617,10419774,0.0,0
2015-12-09,0.960514717745147,0.9706865385860315,0.9561553164631017,0.9634209275245667,9491416,0.0,0
2015-12-10,0.9641473055136486,0.9772254197930467,0.9554285915316819,0.959787905216217,8330468,0.0,0
2015-12-11,0.956155261845405,0.9605146628784317,0.918374103806514,0.9350849390029907,18362535,0.0,0
2015-12-14,0.9372645958063571,0.9619677228198592,0.9372645958063571,0.9517958164215088,21495067,0.0,0
2015-12-15,0.9583350712276351,0.9932100236148684,0.9561553704635103,0.9823116064071655,21337144,0.0,0
2015-12-16,0.971413011781589,0.9728661164879717,0.9161943400358075,0.9220068454742432,30674154,0.0,0
2015-12-17,0.9299989615726484,0.9372645716933016,0.9169208460328918,0.9234599471092224,22172988,0.0,0
2015-12-18,0.9118349480818729,0.9365380747798122,0.9089287386411299,0.9241864681243896,15520967,0.0,0
2015-12-21,0.9256395484680993,0.9256395484680993,0.8994833201860725,0.9009364247322083,12850888,0.0,0
2015-12-22,0.9009365819220277,0.9074755968269734,0.8834990644873216,0.8871318697929382,13088948,0.0,0
2015-12-23,0.8936708900259581,0.8951239946934539,0.8784130744849958,0.890764594078064,12704362,0.0,0
2015-12-28,0.887858387770634,0.8965771024182417,0.8849521784257324,0.8893114924430847,6609811,0.0,0
2015-12-29,0.8936707332263886,0.9111081594026484,0.8900379288885938,0.9060222506523132,6508303,0.0,0
2015-12-30,0.9060225831879252,0.9154678952554626,0.899483567625048,0.9111084938049316,9714351,0.0,0
2015-12-31,0.9111084938049316,0.9111084938049316,0.9111084938049316,0.9111084938049316,0,0.0,0
2016-01-04,0.9023896077209479,0.9067490083512033,0.8864052830981831,0.8893114924430847,12496412,0.0,0
2016-01-05,0.8965771462067715,0.9031162474715221,0.8842256259683411,0.8994834423065186,9773848,0.0,0
2016-01-06,0.8951240212679477,0.9074755412277085,0.8900381114742704,0.893670916557312,12137840,0.0,0
2016-01-07,0.882772616952901,0.9052960460635291,0.8682413947171193,0.9031163454055786,17878384,0.0,0
2016-01-08,0.9038427748359595,0.9132880857787796,0.8958506552788879,0.8973037600517273,14424671,0.0,0
2016-01-11,0.9009364247322083,0.9111082431680546,0.8893114151373307,0.9009364247322083,16012506,0.0,0
2016-01-12,0.9009367062923327,0.9016633020989235,0.8464445325727706,0.8551633358001709,38278597,0.0,0
2016-01-13,0.8718741398074179,0.879866259515056,0.8369991049247927,0.8457179069519043,38161268,0.0,0
2016-01-14,0.8362725600476894,0.8413584699372753,0.8224678485040625,0.8231944441795349,25217827,0.0,0
2016-01-15,0.818108580120071,0.8246475951140079,0.7977648528091729,0.8144757747650146,20817266,0.0,0
